bpm,source,timestamp
90,awake,2023-09-24T16:15:29+00:00
84,awake,2023-09-24T16:15:33+00:00
82,awake,2023-09-24T16:15:57+00:00
75,awake,2023-09-24T16:17:47+00:00
73,awake,2023-09-24T16:17:50+00:00
77,awake,2023-09-24T16:17:51+00:00
74,awake,2023-09-24T16:22:41+00:00
72,awake,2023-09-24T16:22:44+00:00
77,awake,2023-09-24T16:22:48+00:00
72,awake,2023-09-24T16:25:12+00:00
71,awake,2023-09-24T16:25:19+00:00
72,awake,2023-09-24T16:25:20+00:00
68,awake,2023-09-24T16:27:03+00:00
63,awake,2023-09-24T16:27:06+00:00
74,awake,2023-09-24T16:27:36+00:00
90,awake,2023-09-24T16:32:07+00:00
81,awake,2023-09-24T16:32:30+00:00
72,awake,2023-09-24T16:33:29+00:00
72,awake,2023-09-24T16:38:04+00:00
65,awake,2023-09-24T16:38:40+00:00
60,awake,2023-09-24T16:38:44+00:00
68,awake,2023-09-24T16:42:15+00:00
88,awake,2023-09-24T16:42:18+00:00
79,awake,2023-09-24T16:42:45+00:00
80,awake,2023-09-24T16:48:13+00:00
86,awake,2023-09-24T16:49:16+00:00
92,awake,2023-09-24T16:49:33+00:00
92,awake,2023-09-24T16:53:13+00:00
75,awake,2023-09-24T16:53:34+00:00
78,awake,2023-09-24T16:53:35+00:00
71,awake,2023-09-24T16:55:59+00:00
73,awake,2023-09-24T16:56:11+00:00
83,awake,2023-09-24T16:56:14+00:00
67,awake,2023-09-24T16:57:59+00:00
80,awake,2023-09-24T16:58:24+00:00
75,awake,2023-09-24T16:58:59+00:00
68,awake,2023-09-24T17:03:02+00:00
63,awake,2023-09-24T17:03:10+00:00
77,awake,2023-09-24T17:03:32+00:00
76,awake,2023-09-24T17:08:06+00:00
69,awake,2023-09-24T17:08:19+00:00
66,awake,2023-09-24T17:08:24+00:00
66,awake,2023-09-24T17:13:36+00:00
59,awake,2023-09-24T17:13:43+00:00
62,awake,2023-09-24T17:14:21+00:00
74,awake,2023-09-24T17:18:26+00:00
69,awake,2023-09-24T17:18:31+00:00
68,awake,2023-09-24T17:21:02+00:00
74,awake,2023-09-24T17:21:04+00:00
84,awake,2023-09-24T17:21:20+00:00
72,awake,2023-09-24T17:24:54+00:00
69,awake,2023-09-24T17:24:55+00:00
70,awake,2023-09-24T17:24:57+00:00
91,awake,2023-09-24T17:30:53+00:00
82,awake,2023-09-24T17:31:17+00:00
86,awake,2023-09-24T17:31:25+00:00
78,awake,2023-09-24T17:52:37+00:00
82,awake,2023-09-24T17:52:56+00:00
70,awake,2023-09-24T17:53:11+00:00
84,awake,2023-09-24T17:55:19+00:00
76,awake,2023-09-24T17:56:10+00:00
72,awake,2023-09-24T17:56:20+00:00
102,awake,2023-09-24T18:00:31+00:00
84,awake,2023-09-24T18:00:44+00:00
78,awake,2023-09-24T18:00:59+00:00
78,awake,2023-09-24T18:02:53+00:00
83,awake,2023-09-24T18:03:09+00:00
80,awake,2023-09-24T18:03:10+00:00
68,awake,2023-09-24T18:08:43+00:00
72,awake,2023-09-24T18:09:02+00:00
64,awake,2023-09-24T18:09:39+00:00
72,awake,2023-09-24T18:13:22+00:00
68,awake,2023-09-24T18:13:23+00:00
70,awake,2023-09-24T18:13:33+00:00
107,awake,2023-09-24T18:15:54+00:00
103,awake,2023-09-24T18:15:57+00:00
88,awake,2023-09-24T18:16:04+00:00
79,awake,2023-09-24T18:18:28+00:00
87,awake,2023-09-24T18:18:31+00:00
82,awake,2023-09-24T18:18:45+00:00
80,awake,2023-09-24T18:22:49+00:00
79,awake,2023-09-24T18:22:51+00:00
79,live,2023-09-24T18:22:51+00:00
67,awake,2023-09-24T18:28:02+00:00
60,awake,2023-09-24T18:28:24+00:00
63,awake,2023-09-24T18:28:49+00:00
89,awake,2023-09-24T18:37:11+00:00
105,awake,2023-09-24T18:37:19+00:00
99,awake,2023-09-24T18:37:20+00:00
95,awake,2023-09-24T18:54:02+00:00
91,awake,2023-09-24T18:54:03+00:00
93,awake,2023-09-24T18:54:05+00:00
79,awake,2023-09-24T18:56:49+00:00
69,awake,2023-09-24T18:56:52+00:00
64,awake,2023-09-24T18:56:55+00:00
58,awake,2023-09-24T19:00:10+00:00
61,awake,2023-09-24T19:00:16+00:00
55,awake,2023-09-24T19:00:17+00:00
63,awake,2023-09-24T19:04:58+00:00
61,awake,2023-09-24T19:04:59+00:00
68,awake,2023-09-24T19:05:03+00:00
75,awake,2023-09-24T19:07:13+00:00
77,awake,2023-09-24T19:07:50+00:00
72,awake,2023-09-24T19:07:58+00:00
68,awake,2023-09-24T19:10:03+00:00
65,awake,2023-09-24T19:10:32+00:00
72,awake,2023-09-24T19:10:46+00:00
76,awake,2023-09-24T19:15:12+00:00
68,awake,2023-09-24T19:15:48+00:00
72,awake,2023-09-24T19:16:00+00:00
67,awake,2023-09-24T19:20:16+00:00
71,awake,2023-09-24T19:20:43+00:00
78,awake,2023-09-24T19:20:44+00:00
84,awake,2023-09-24T19:25:36+00:00
76,awake,2023-09-24T19:25:46+00:00
70,awake,2023-09-24T19:26:26+00:00
76,awake,2023-09-24T19:30:45+00:00
78,awake,2023-09-24T19:30:57+00:00
76,awake,2023-09-24T19:31:00+00:00
59,awake,2023-09-24T19:32:59+00:00
58,awake,2023-09-24T19:33:02+00:00
55,awake,2023-09-24T19:33:08+00:00
69,awake,2023-09-24T19:34:55+00:00
65,awake,2023-09-24T19:35:26+00:00
72,awake,2023-09-24T19:35:35+00:00
66,awake,2023-09-24T19:40:51+00:00
69,awake,2023-09-24T19:40:52+00:00
73,awake,2023-09-24T19:40:58+00:00
68,awake,2023-09-24T19:42:30+00:00
72,awake,2023-09-24T19:42:33+00:00
65,awake,2023-09-24T19:42:59+00:00
61,awake,2023-09-24T19:47:41+00:00
59,awake,2023-09-24T19:48:19+00:00
64,awake,2023-09-24T19:48:21+00:00
63,awake,2023-09-24T19:49:49+00:00
59,awake,2023-09-24T19:50:41+00:00
61,awake,2023-09-24T19:50:57+00:00
63,awake,2023-09-24T19:55:04+00:00
61,awake,2023-09-24T19:55:39+00:00
66,awake,2023-09-24T19:56:25+00:00
68,awake,2023-09-24T20:02:37+00:00
76,awake,2023-09-24T20:02:54+00:00
72,awake,2023-09-24T20:03:48+00:00
71,awake,2023-09-24T20:07:54+00:00
76,awake,2023-09-24T20:07:56+00:00
59,awake,2023-09-24T20:10:04+00:00
67,awake,2023-09-24T20:10:09+00:00
65,awake,2023-09-24T20:10:15+00:00
69,awake,2023-09-24T20:12:17+00:00
62,awake,2023-09-24T20:12:44+00:00
63,awake,2023-09-24T20:12:45+00:00
86,awake,2023-09-24T20:14:59+00:00
85,awake,2023-09-24T20:15:00+00:00
70,awake,2023-09-24T20:15:05+00:00
71,awake,2023-09-24T20:17:03+00:00
75,awake,2023-09-24T20:17:08+00:00
69,awake,2023-09-24T20:17:25+00:00
74,awake,2023-09-24T20:22:46+00:00
79,awake,2023-09-24T20:22:52+00:00
69,awake,2023-09-24T20:23:18+00:00
80,awake,2023-09-24T20:27:24+00:00
74,awake,2023-09-24T20:27:28+00:00
72,awake,2023-09-24T20:27:40+00:00
76,awake,2023-09-24T20:33:12+00:00
69,awake,2023-09-24T20:33:55+00:00
79,awake,2023-09-24T20:34:15+00:00
69,awake,2023-09-24T20:37:42+00:00
81,awake,2023-09-24T20:37:55+00:00
75,awake,2023-09-24T20:39:11+00:00
88,awake,2023-09-24T20:43:03+00:00
99,awake,2023-09-24T20:43:59+00:00
105,awake,2023-09-24T20:44:40+00:00
83,awake,2023-09-24T20:48:12+00:00
79,awake,2023-09-24T20:49:18+00:00
87,awake,2023-09-24T20:49:51+00:00
85,awake,2023-09-24T20:53:30+00:00
74,awake,2023-09-24T20:54:27+00:00
80,awake,2023-09-24T20:54:33+00:00
82,awake,2023-09-24T20:58:46+00:00
87,awake,2023-09-24T20:58:56+00:00
78,awake,2023-09-24T20:59:48+00:00
79,awake,2023-09-24T21:04:54+00:00
91,awake,2023-09-24T21:04:59+00:00
84,awake,2023-09-24T21:05:16+00:00
98,awake,2023-09-24T21:08:57+00:00
106,awake,2023-09-24T21:09:07+00:00
103,awake,2023-09-24T21:09:08+00:00
97,awake,2023-09-24T21:11:04+00:00
105,awake,2023-09-24T21:11:20+00:00
102,awake,2023-09-24T21:11:23+00:00
86,awake,2023-09-24T21:15:16+00:00
78,awake,2023-09-24T21:15:18+00:00
83,awake,2023-09-24T21:15:24+00:00
81,awake,2023-09-24T21:17:00+00:00
98,awake,2023-09-24T21:17:43+00:00
92,awake,2023-09-24T21:18:06+00:00
83,awake,2023-09-24T21:22:47+00:00
98,awake,2023-09-24T21:23:44+00:00
95,awake,2023-09-24T21:23:56+00:00
85,awake,2023-09-24T21:27:59+00:00
90,awake,2023-09-24T21:28:14+00:00
87,awake,2023-09-24T21:28:18+00:00
87,awake,2023-09-24T21:32:58+00:00
93,awake,2023-09-24T21:33:55+00:00
98,awake,2023-09-24T21:34:02+00:00
87,awake,2023-09-24T21:38:59+00:00
91,awake,2023-09-24T21:39:02+00:00
94,awake,2023-09-24T21:39:26+00:00
81,awake,2023-09-24T21:43:12+00:00
78,awake,2023-09-24T21:43:49+00:00
75,awake,2023-09-24T21:43:50+00:00
68,awake,2023-09-24T21:48:29+00:00
72,awake,2023-09-24T21:49:48+00:00
62,awake,2023-09-24T21:50:02+00:00
57,awake,2023-09-24T21:53:42+00:00
62,awake,2023-09-24T21:54:40+00:00
59,awake,2023-09-24T21:54:43+00:00
60,awake,2023-09-24T21:58:48+00:00
58,awake,2023-09-24T21:58:59+00:00
65,awake,2023-09-24T21:59:47+00:00
62,awake,2023-09-24T22:04:12+00:00
65,awake,2023-09-24T22:05:20+00:00
68,awake,2023-09-24T22:05:24+00:00
59,awake,2023-09-24T22:09:11+00:00
62,awake,2023-09-24T22:10:22+00:00
65,awake,2023-09-24T22:10:25+00:00
61,awake,2023-09-24T22:14:34+00:00
58,awake,2023-09-24T22:15:03+00:00
65,awake,2023-09-24T22:15:36+00:00
66,awake,2023-09-24T22:19:44+00:00
63,awake,2023-09-24T22:19:54+00:00
59,awake,2023-09-24T22:20:15+00:00
57,awake,2023-09-24T22:24:33+00:00
62,awake,2023-09-24T22:25:11+00:00
59,awake,2023-09-24T22:25:29+00:00
54,awake,2023-09-24T22:30:03+00:00
55,awake,2023-09-24T22:30:06+00:00
57,awake,2023-09-24T22:30:08+00:00
54,awake,2023-09-24T22:35:05+00:00
59,awake,2023-09-24T22:35:32+00:00
56,awake,2023-09-24T22:36:33+00:00
54,awake,2023-09-24T22:41:38+00:00
57,awake,2023-09-24T22:41:50+00:00
62,awake,2023-09-24T22:41:53+00:00
53,awake,2023-09-24T22:46:23+00:00
56,awake,2023-09-24T22:46:36+00:00
67,awake,2023-09-24T22:47:00+00:00
63,awake,2023-09-24T22:50:34+00:00
58,awake,2023-09-24T22:50:56+00:00
56,awake,2023-09-24T22:52:13+00:00
63,awake,2023-09-24T22:56:51+00:00
56,awake,2023-09-24T22:57:18+00:00
59,awake,2023-09-24T22:57:37+00:00
62,awake,2023-09-24T23:01:36+00:00
55,awake,2023-09-24T23:02:02+00:00
58,awake,2023-09-24T23:02:07+00:00
69,awake,2023-09-24T23:06:40+00:00
59,awake,2023-09-24T23:07:28+00:00
65,awake,2023-09-24T23:07:34+00:00
58,awake,2023-09-24T23:11:32+00:00
55,awake,2023-09-24T23:11:38+00:00
63,awake,2023-09-24T23:12:18+00:00
55,awake,2023-09-24T23:16:51+00:00
57,awake,2023-09-24T23:16:59+00:00
53,awake,2023-09-24T23:18:16+00:00
75,awake,2023-09-24T23:22:38+00:00
79,awake,2023-09-24T23:23:37+00:00
68,awake,2023-09-24T23:23:56+00:00
53,awake,2023-09-24T23:29:04+00:00
58,awake,2023-09-24T23:29:41+00:00
68,awake,2023-09-24T23:29:42+00:00
62,awake,2023-09-24T23:33:14+00:00
66,awake,2023-09-24T23:33:59+00:00
56,awake,2023-09-24T23:34:18+00:00
91,awake,2023-09-24T23:48:24+00:00
94,awake,2023-09-24T23:48:25+00:00
90,awake,2023-09-24T23:50:41+00:00
96,awake,2023-09-24T23:50:50+00:00
85,awake,2023-09-24T23:51:15+00:00
82,awake,2023-09-24T23:54:16+00:00
89,awake,2023-09-24T23:54:41+00:00
80,awake,2023-09-24T23:54:47+00:00
82,awake,2023-09-24T23:59:36+00:00
78,awake,2023-09-24T23:59:43+00:00
70,awake,2023-09-24T23:59:57+00:00
79,awake,2023-09-25T00:04:40+00:00
75,awake,2023-09-25T00:05:09+00:00
82,awake,2023-09-25T00:06:14+00:00
69,awake,2023-09-25T00:10:15+00:00
79,awake,2023-09-25T00:10:20+00:00
63,awake,2023-09-25T00:10:24+00:00
66,awake,2023-09-25T00:12:18+00:00
69,awake,2023-09-25T00:12:21+00:00
71,awake,2023-09-25T00:13:12+00:00
79,awake,2023-09-25T00:26:16+00:00
75,awake,2023-09-25T00:26:17+00:00
71,awake,2023-09-25T00:26:33+00:00
67,awake,2023-09-25T00:28:39+00:00
74,awake,2023-09-25T00:28:54+00:00
65,awake,2023-09-25T00:28:56+00:00
77,awake,2023-09-25T00:31:51+00:00
67,awake,2023-09-25T00:32:17+00:00
64,awake,2023-09-25T00:32:27+00:00
70,awake,2023-09-25T00:34:13+00:00
66,awake,2023-09-25T00:34:53+00:00
73,awake,2023-09-25T00:35:07+00:00
65,awake,2023-09-25T00:40:28+00:00
76,awake,2023-09-25T00:40:34+00:00
68,awake,2023-09-25T00:40:36+00:00
61,awake,2023-09-25T00:52:11+00:00
74,awake,2023-09-25T00:52:20+00:00
66,awake,2023-09-25T00:52:26+00:00
59,awake,2023-09-25T01:11:21+00:00
64,awake,2023-09-25T01:11:36+00:00
67,awake,2023-09-25T01:11:57+00:00
67,awake,2023-09-25T01:15:39+00:00
59,awake,2023-09-25T01:15:53+00:00
61,awake,2023-09-25T01:15:55+00:00
67,awake,2023-09-25T01:20:45+00:00
68,awake,2023-09-25T01:21:00+00:00
72,awake,2023-09-25T01:21:01+00:00
54,awake,2023-09-25T01:27:11+00:00
58,awake,2023-09-25T01:27:36+00:00
63,awake,2023-09-25T01:27:38+00:00
59,awake,2023-09-25T01:31:20+00:00
65,awake,2023-09-25T01:31:37+00:00
54,awake,2023-09-25T01:31:50+00:00
63,awake,2023-09-25T01:36:34+00:00
59,awake,2023-09-25T01:37:59+00:00
61,awake,2023-09-25T01:38:03+00:00
87,awake,2023-09-25T10:30:54+00:00
92,awake,2023-09-25T10:30:55+00:00
89,awake,2023-09-25T10:30:57+00:00
64,awake,2023-09-25T10:34:07+00:00
67,awake,2023-09-25T10:34:14+00:00
63,awake,2023-09-25T10:34:16+00:00
89,awake,2023-09-25T10:39:50+00:00
99,awake,2023-09-25T10:39:51+00:00
93,awake,2023-09-25T10:40:00+00:00
95,awake,2023-09-25T10:42:23+00:00
107,awake,2023-09-25T10:42:33+00:00
105,awake,2023-09-25T10:42:40+00:00
74,awake,2023-09-25T10:52:37+00:00
83,awake,2023-09-25T10:53:04+00:00
78,awake,2023-09-25T10:53:11+00:00
129,awake,2023-09-25T10:58:10+00:00
125,awake,2023-09-25T10:58:11+00:00
121,awake,2023-09-25T10:58:13+00:00
78,awake,2023-09-25T11:02:23+00:00
71,awake,2023-09-25T11:03:00+00:00
75,awake,2023-09-25T11:03:35+00:00
74,awake,2023-09-25T11:07:41+00:00
72,awake,2023-09-25T11:07:54+00:00
79,awake,2023-09-25T11:08:00+00:00
76,awake,2023-09-25T11:12:43+00:00
83,awake,2023-09-25T11:14:07+00:00
80,awake,2023-09-25T11:14:14+00:00
77,awake,2023-09-25T11:18:25+00:00
74,awake,2023-09-25T11:19:24+00:00
80,awake,2023-09-25T11:19:27+00:00
79,awake,2023-09-25T11:24:19+00:00
72,awake,2023-09-25T11:24:35+00:00
69,awake,2023-09-25T11:24:40+00:00
70,awake,2023-09-25T11:29:13+00:00
74,awake,2023-09-25T11:29:18+00:00
77,awake,2023-09-25T11:29:48+00:00
89,awake,2023-09-25T11:33:44+00:00
77,awake,2023-09-25T11:34:43+00:00
82,awake,2023-09-25T11:34:47+00:00
69,awake,2023-09-25T11:38:39+00:00
79,awake,2023-09-25T11:39:06+00:00
74,awake,2023-09-25T11:39:33+00:00
58,awake,2023-09-25T11:56:23+00:00
65,awake,2023-09-25T11:56:25+00:00
72,awake,2023-09-25T11:56:27+00:00
80,awake,2023-09-25T12:22:30+00:00
87,awake,2023-09-25T12:22:49+00:00
85,awake,2023-09-25T12:22:55+00:00
80,awake,2023-09-25T12:31:30+00:00
86,awake,2023-09-25T12:31:35+00:00
83,awake,2023-09-25T12:32:13+00:00
88,awake,2023-09-25T12:35:59+00:00
91,awake,2023-09-25T12:36:01+00:00
84,awake,2023-09-25T12:36:04+00:00
78,awake,2023-09-25T12:38:01+00:00
82,awake,2023-09-25T12:38:06+00:00
88,awake,2023-09-25T12:38:11+00:00
59,awake,2023-09-25T12:43:11+00:00
93,awake,2023-09-25T12:43:28+00:00
88,awake,2023-09-25T12:43:29+00:00
82,awake,2023-09-25T12:46:45+00:00
80,awake,2023-09-25T12:47:03+00:00
83,awake,2023-09-25T12:47:04+00:00
97,awake,2023-09-25T12:48:45+00:00
87,awake,2023-09-25T12:49:17+00:00
91,awake,2023-09-25T12:49:39+00:00
80,awake,2023-09-25T12:54:08+00:00
85,awake,2023-09-25T12:54:09+00:00
77,awake,2023-09-25T12:54:24+00:00
75,awake,2023-09-25T12:56:25+00:00
77,awake,2023-09-25T12:56:29+00:00
84,awake,2023-09-25T12:56:41+00:00
94,awake,2023-09-25T13:06:36+00:00
100,awake,2023-09-25T13:06:37+00:00
103,awake,2023-09-25T13:06:38+00:00
87,awake,2023-09-25T13:09:00+00:00
72,awake,2023-09-25T13:09:17+00:00
80,awake,2023-09-25T13:09:20+00:00
74,awake,2023-09-25T13:24:19+00:00
77,awake,2023-09-25T13:24:24+00:00
79,awake,2023-09-25T13:24:25+00:00
71,awake,2023-09-25T13:26:53+00:00
68,awake,2023-09-25T13:27:01+00:00
74,awake,2023-09-25T13:27:17+00:00
71,awake,2023-09-25T13:28:52+00:00
72,awake,2023-09-25T13:29:05+00:00
67,awake,2023-09-25T13:29:06+00:00
79,awake,2023-09-25T13:31:40+00:00
73,awake,2023-09-25T13:32:24+00:00
76,awake,2023-09-25T13:32:46+00:00
77,awake,2023-09-25T13:36:40+00:00
72,awake,2023-09-25T13:36:44+00:00
81,awake,2023-09-25T13:37:32+00:00
63,awake,2023-09-25T13:43:36+00:00
69,awake,2023-09-25T13:44:04+00:00
66,awake,2023-09-25T13:45:09+00:00
80,awake,2023-09-25T13:48:38+00:00
69,awake,2023-09-25T13:48:45+00:00
73,awake,2023-09-25T13:49:00+00:00
80,awake,2023-09-25T13:50:53+00:00
76,awake,2023-09-25T13:50:56+00:00
78,awake,2023-09-25T13:51:10+00:00
74,awake,2023-09-25T13:53:15+00:00
70,awake,2023-09-25T13:53:35+00:00
68,awake,2023-09-25T13:53:47+00:00
77,awake,2023-09-25T13:59:03+00:00
73,awake,2023-09-25T13:59:06+00:00
70,awake,2023-09-25T13:59:31+00:00
64,awake,2023-09-25T14:03:53+00:00
70,awake,2023-09-25T14:04:04+00:00
77,awake,2023-09-25T14:05:28+00:00
65,awake,2023-09-25T14:11:05+00:00
62,awake,2023-09-25T14:11:42+00:00
59,awake,2023-09-25T14:11:53+00:00
83,awake,2023-09-25T14:21:21+00:00
84,awake,2023-09-25T14:21:22+00:00
85,awake,2023-09-25T14:21:24+00:00
74,awake,2023-09-25T14:23:31+00:00
77,awake,2023-09-25T14:24:03+00:00
70,awake,2023-09-25T14:24:27+00:00
66,awake,2023-09-25T14:30:52+00:00
67,awake,2023-09-25T14:31:33+00:00
71,awake,2023-09-25T14:31:34+00:00
65,awake,2023-09-25T14:40:08+00:00
76,awake,2023-09-25T14:40:45+00:00
70,awake,2023-09-25T14:40:58+00:00
61,awake,2023-09-25T15:01:31+00:00
66,awake,2023-09-25T15:02:08+00:00
63,awake,2023-09-25T15:02:11+00:00
69,awake,2023-09-25T15:06:54+00:00
79,awake,2023-09-25T15:06:55+00:00
75,awake,2023-09-25T15:06:57+00:00
75,awake,2023-09-25T15:09:03+00:00
77,awake,2023-09-25T15:09:35+00:00
70,awake,2023-09-25T15:09:47+00:00
78,awake,2023-09-25T15:12:03+00:00
68,awake,2023-09-25T15:12:36+00:00
84,awake,2023-09-25T15:12:57+00:00
66,awake,2023-09-25T15:17:17+00:00
62,awake,2023-09-25T15:18:01+00:00
73,awake,2023-09-25T15:18:07+00:00
70,awake,2023-09-25T15:22:33+00:00
74,awake,2023-09-25T15:22:44+00:00
65,awake,2023-09-25T15:23:38+00:00
95,awake,2023-09-25T15:27:32+00:00
86,awake,2023-09-25T15:27:36+00:00
81,awake,2023-09-25T15:27:41+00:00
78,awake,2023-09-25T15:31:12+00:00
83,awake,2023-09-25T15:31:13+00:00
76,awake,2023-09-25T15:31:14+00:00
60,awake,2023-09-25T15:33:23+00:00
69,awake,2023-09-25T15:33:37+00:00
64,awake,2023-09-25T15:33:45+00:00
69,awake,2023-09-25T15:39:20+00:00
82,awake,2023-09-25T15:39:21+00:00
93,awake,2023-09-25T15:39:23+00:00
60,awake,2023-09-25T15:41:28+00:00
58,awake,2023-09-25T15:41:30+00:00
57,awake,2023-09-25T15:41:31+00:00
65,awake,2023-09-25T15:43:51+00:00
57,awake,2023-09-25T15:43:52+00:00
81,awake,2023-09-25T15:44:19+00:00
65,awake,2023-09-25T15:53:46+00:00
79,awake,2023-09-25T15:53:49+00:00
70,awake,2023-09-25T15:53:56+00:00
58,awake,2023-09-25T15:58:10+00:00
54,awake,2023-09-25T15:58:11+00:00
68,awake,2023-09-25T15:58:39+00:00
54,awake,2023-09-25T16:05:24+00:00
54,awake,2023-09-25T16:05:30+00:00
62,awake,2023-09-25T16:05:31+00:00
60,awake,2023-09-25T16:07:22+00:00
57,awake,2023-09-25T16:07:39+00:00
66,awake,2023-09-25T16:08:45+00:00
71,awake,2023-09-25T16:12:58+00:00
64,awake,2023-09-25T16:12:59+00:00
60,awake,2023-09-25T16:13:29+00:00
57,awake,2023-09-25T16:17:26+00:00
59,awake,2023-09-25T16:17:33+00:00
64,awake,2023-09-25T16:17:37+00:00
61,awake,2023-09-25T16:23:02+00:00
57,awake,2023-09-25T16:23:11+00:00
60,awake,2023-09-25T16:23:14+00:00
56,awake,2023-09-25T16:24:51+00:00
55,awake,2023-09-25T16:25:22+00:00
57,awake,2023-09-25T16:25:29+00:00
79,awake,2023-09-25T16:27:02+00:00
70,awake,2023-09-25T16:27:35+00:00
72,awake,2023-09-25T16:27:38+00:00
73,awake,2023-09-25T16:29:09+00:00
65,awake,2023-09-25T16:29:31+00:00
68,awake,2023-09-25T16:29:56+00:00
54,awake,2023-09-25T16:34:23+00:00
68,awake,2023-09-25T16:34:45+00:00
59,awake,2023-09-25T16:35:03+00:00
61,awake,2023-09-25T16:39:39+00:00
72,awake,2023-09-25T16:39:53+00:00
76,awake,2023-09-25T16:39:55+00:00
68,awake,2023-09-25T16:41:42+00:00
66,awake,2023-09-25T16:41:43+00:00
63,awake,2023-09-25T16:41:44+00:00
58,awake,2023-09-25T16:44:57+00:00
65,awake,2023-09-25T16:45:07+00:00
60,awake,2023-09-25T16:45:08+00:00
57,awake,2023-09-25T16:47:45+00:00
54,awake,2023-09-25T16:47:56+00:00
62,awake,2023-09-25T16:48:20+00:00
68,awake,2023-09-25T16:52:27+00:00
75,awake,2023-09-25T16:52:29+00:00
62,awake,2023-09-25T16:53:02+00:00
52,awake,2023-09-25T17:00:27+00:00
52,awake,2023-09-25T17:00:41+00:00
54,awake,2023-09-25T17:00:43+00:00
55,awake,2023-09-25T17:03:00+00:00
60,awake,2023-09-25T17:03:22+00:00
53,awake,2023-09-25T17:03:41+00:00
59,awake,2023-09-25T17:08:20+00:00
67,awake,2023-09-25T17:08:24+00:00
56,awake,2023-09-25T17:09:04+00:00
59,awake,2023-09-25T17:13:19+00:00
63,awake,2023-09-25T17:13:28+00:00
62,awake,2023-09-25T17:13:34+00:00
67,awake,2023-09-25T17:19:28+00:00
64,awake,2023-09-25T17:20:20+00:00
57,awake,2023-09-25T17:21:00+00:00
59,awake,2023-09-25T17:24:49+00:00
63,awake,2023-09-25T17:25:44+00:00
56,awake,2023-09-25T17:25:55+00:00
69,awake,2023-09-25T17:32:52+00:00
58,awake,2023-09-25T17:32:54+00:00
62,awake,2023-09-25T17:33:03+00:00
63,awake,2023-09-25T17:37:59+00:00
56,awake,2023-09-25T17:38:23+00:00
59,awake,2023-09-25T17:38:30+00:00
59,awake,2023-09-25T17:43:36+00:00
69,awake,2023-09-25T17:44:11+00:00
63,awake,2023-09-25T17:44:17+00:00
65,awake,2023-09-25T17:48:46+00:00
59,awake,2023-09-25T17:49:45+00:00
72,awake,2023-09-25T17:50:01+00:00
61,awake,2023-09-25T17:54:18+00:00
69,awake,2023-09-25T17:54:20+00:00
65,awake,2023-09-25T17:54:40+00:00
63,awake,2023-09-25T17:59:56+00:00
70,awake,2023-09-25T17:59:58+00:00
73,awake,2023-09-25T18:00:06+00:00
62,awake,2023-09-25T18:02:08+00:00
58,awake,2023-09-25T18:02:35+00:00
67,awake,2023-09-25T18:02:41+00:00
78,awake,2023-09-25T18:04:45+00:00
70,awake,2023-09-25T18:05:44+00:00
61,awake,2023-09-25T18:05:59+00:00
58,awake,2023-09-25T18:09:54+00:00
65,awake,2023-09-25T18:10:42+00:00
56,awake,2023-09-25T18:11:05+00:00
61,awake,2023-09-25T18:16:52+00:00
59,awake,2023-09-25T18:16:53+00:00
57,awake,2023-09-25T18:16:54+00:00
59,awake,2023-09-25T18:19:33+00:00
62,awake,2023-09-25T18:20:12+00:00
65,awake,2023-09-25T18:20:48+00:00
71,awake,2023-09-25T18:24:43+00:00
61,awake,2023-09-25T18:24:59+00:00
67,awake,2023-09-25T18:25:21+00:00
66,awake,2023-09-25T18:27:12+00:00
73,awake,2023-09-25T18:27:40+00:00
59,awake,2023-09-25T18:28:12+00:00
65,awake,2023-09-25T18:32:18+00:00
70,awake,2023-09-25T18:32:19+00:00
61,awake,2023-09-25T18:32:38+00:00
60,awake,2023-09-25T18:34:58+00:00
67,awake,2023-09-25T18:35:04+00:00
61,awake,2023-09-25T18:35:21+00:00
60,awake,2023-09-25T18:37:03+00:00
61,awake,2023-09-25T18:38:13+00:00
67,awake,2023-09-25T18:38:17+00:00
69,awake,2023-09-25T18:42:03+00:00
64,awake,2023-09-25T18:42:09+00:00
62,awake,2023-09-25T18:43:38+00:00
63,awake,2023-09-25T18:47:30+00:00
57,awake,2023-09-25T18:47:34+00:00
58,awake,2023-09-25T18:47:36+00:00
58,awake,2023-09-25T18:49:45+00:00
64,awake,2023-09-25T18:50:39+00:00
60,awake,2023-09-25T18:50:40+00:00
59,awake,2023-09-25T18:55:12+00:00
62,awake,2023-09-25T18:55:13+00:00
71,awake,2023-09-25T18:55:22+00:00
64,awake,2023-09-25T18:57:20+00:00
67,awake,2023-09-25T18:58:14+00:00
60,awake,2023-09-25T18:58:32+00:00
62,awake,2023-09-25T19:02:23+00:00
64,awake,2023-09-25T19:02:24+00:00
61,awake,2023-09-25T19:02:28+00:00
59,awake,2023-09-25T19:07:33+00:00
62,awake,2023-09-25T19:07:56+00:00
60,awake,2023-09-25T19:08:53+00:00
58,awake,2023-09-25T19:13:00+00:00
68,awake,2023-09-25T19:13:34+00:00
57,awake,2023-09-25T19:13:45+00:00
73,awake,2023-09-25T19:21:39+00:00
72,awake,2023-09-25T19:21:52+00:00
67,awake,2023-09-25T19:22:11+00:00
55,awake,2023-09-25T19:24:10+00:00
58,awake,2023-09-25T19:25:32+00:00
